seqid	genome_id	gene_oid	cluster_id	definition	locus_tag	scaffold	len_aa
ecistem_640069320_640138232	640069320	640138232	66056	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Mjls_0920	NC_009077	881
ecistem_640069320_640138233	640069320	640138233	66056	DNA-binding transcriptional activator of the SARP family  [Signal transduction mechanisms]; DNA-binding transcriptional activator of the SARP family [Signal transduction mechanisms].	Mjls_0921	NC_009077	882
ecistem_640069320_640138234	640069320	640138234	66056	Phage tail protein (Tail_P2_I); These sequences represent the family of phage P2 protein I and related tail proteins from a number of temperate phage of Gram-negative bacteria.	Mjls_0922	NC_009077	177
ecistem_640069320_640138235	640069320	640138235	66056		Mjls_0923	NC_009077	
ecistem_640069320_640138236	640069320	640138236	66056		Mjls_0924	NC_009077	
ecistem_640069320_640138237	640069320	640138237	66056		Mjls_0925	NC_009077	
ecistem_640069320_640138238	640069320	640138238	66056		Mjls_0926	NC_009077	
ecistem_640069320_640138239	640069320	640138239	66056		Mjls_0927	NC_009077	
ecistem_640069320_640138240	640069320	640138240	66056		Mjls_0928	NC_009077	
ecistem_640069320_640138241	640069320	640138241	66056	large tegument protein UL36; Provisional	Mjls_0929	NC_009077	676
ecistem_640069320_640138242	640069320	640138242	66056		Mjls_0930	NC_009077	147
ecistem_640069320_640138243	640069320	640138243	66056		Mjls_0931	NC_009077	
ecistem_640069320_640138244	640069320	640138244	66056		Mjls_0932	NC_009077	
ecistem_640069320_640138245	640069320	640138245	66056	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	Mjls_0933	NC_009077	240
ecistem_640069320_640138246	640069320	640138246	66056	large tegument protein UL36; Provisional	Mjls_0934	NC_009077	1321
ecistem_640069320_640138247	640069320	640138247	66056		Mjls_0935	NC_009077	615
ecistem_640069320_640138248	640069320	640138248	66056	outer membrane assembly lipoprotein YfiO; Members of this protein family include YfiO, a near-essential protein of the outer membrane, part of a complex involved in protein insertion into the bacterial outer membrane. Many proteins in this family are annotated as ComL, based on the involvement of this protein in natural transformation with exogenous DNA in Neisseria gonorrhoeae. This protein family shows sequence similarity to, but is distinct from, the tol-pal system protein YbgF (TIGR02795). [Protein fate, Protein and peptide secretion and trafficking]	Mjls_0936	NC_009077	465
ecistem_640069320_640138249	640069320	640138249	66056	ribonuclease E; Reviewed	Mjls_0937	NC_009077	419
ecistem_640069320_640138250	640069320	640138250	66056		Mjls_0938	NC_009077	
ecistem_640069320_640138251	640069320	640138251	66056		Mjls_0939	NC_009077	
ecistem_640069320_640138252	640069320	640138252	66056	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains [Signal transduction mechanisms, Transcription]; Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain [Signal transduction mechanisms / Transcription].	Mjls_0940	NC_009077	208
ecistem_640069320_640138253	640069320	640138253	66056	Uncharacterized alpha/beta hydrolase domain (DUF2235); This domain, found in various hypothetical bacterial proteins, has no known function.	Mjls_0941	NC_009077	335
ecistem_640069320_640138254	640069320	640138254	66056	Bacillus amyloliquefaciens BaeB and related proteins; MBL-fold metallo hydrolase domain; Bacillus amyloliquefaciens BaeB may play a role in the synthesis of the antibiotic polyketide bacillaene. Members of this subgroup belong to the MBL-fold metallo-hydrolase superfamily which is comprised mainly of hydrolytic enzymes which carry out a variety of biological functions.	Mjls_0942	NC_009077	239
ecistem_640069320_640138255	640069320	640138255	66056	Helix-turn-helix domains; A large family of mostly alpha-helical protein domains with a characteristic fold; most members function as sequence-specific DNA binding domains, such as in transcription regulators. This superfamily also includes the winged helix-turn-helix domains.	Mjls_0943	NC_009077	154
ecistem_640427139_640595254	640427139	640595254	66098	DnaJ-class molecular chaperone with C-terminal Zn finger domain [Posttranslational modification, protein turnover, chaperones]; DnaJ-class molecular chaperone with C-terminal Zn finger domain [Posttranslational modification, protein turnover, chaperones].	RoseRS_1646	NC_009523	290
ecistem_640427139_640595255	640427139	640595255	66098	Helix-Turn-Helix DNA binding domain of the HspR transcription regulator; Helix-turn-helix (HTH) transcription regulator HspR, N-terminal domain. Heat shock protein regulators (HspR) have been shown to regulate expression of specific regulons in response to high temperature or high osmolarity in Streptomyces and Helicobacter, respectively. These proteins share the N-terminal DNA binding domain  with other transcription regulators of the MerR superfamily that promote transcription by reconfiguring the spacer between the -35 and -10 promoter elements.  A typical MerR regulator is comprised of distinct domains that harbor the regulatory (effector-binding) site and the active (DNA-binding) site. Their conserved N-terminal domains contain predicted winged HTH motifs that mediate DNA binding, while the dissimilar C-terminal domains bind specific coactivator molecules.	RoseRS_1647	NC_009523	98
ecistem_640427139_640595256	640427139	640595256	66098	RbsD / FucU transport protein family; The Escherichia coli high-affinity ribose-transport system consists of six proteins encoded by the rbs operon (rbsD, rbsA, rbsC, rbsB, rbsK and rbsR). Of the six components, RbsD is the only one whose function is unknown although it is thought that it somehow plays a critical role in PtsG-mediated ribose transport. This family also includes FucU a protein from the fucose biosynthesis operon that is presumably also involved in fucose transport by similarity to RbsD.	RoseRS_1648	NC_009523	140
ecistem_640427139_640595257	640427139	640595257	66098	DNA polymerase III subunit gamma/tau; DNA polymerase III subunits gamma and tau; Provisional.	RoseRS_1649	NC_009523	523
ecistem_640427139_640595258	640427139	640595258	66098		RoseRS_1650	NC_009523	
ecistem_640427139_640595259	640427139	640595259	66098		RoseRS_1651	NC_009523	
ecistem_640427139_640595260	640427139	640595260	66098		RoseRS_1652	NC_009523	551
ecistem_640427139_640595261	640427139	640595261	66098	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	RoseRS_1653	NC_009523	275
ecistem_640427139_640595262	640427139	640595262	66098	D-alanyl-D-alanine carboxypeptidase; D-alanyl-D-alanine carboxypeptidase.	RoseRS_1654	NC_009523	975
ecistem_640427139_640595263	640427139	640595263	66098		RoseRS_1655	NC_009523	139
ecistem_640427139_640595264	640427139	640595264	66098		RoseRS_1656	NC_009523	
ecistem_640427139_640595265	640427139	640595265	66098		RoseRS_1657	NC_009523	
ecistem_640427139_640595266	640427139	640595266	66098		RoseRS_1658	NC_009523	
ecistem_640427139_640595267	640427139	640595267	66098		RoseRS_1659	NC_009523	123
ecistem_640427139_640595268	640427139	640595268	66098		RoseRS_1660	NC_009523	
ecistem_640427139_640595269	640427139	640595269	66098	large tegument protein UL36; Provisional	RoseRS_1661	NC_009523	975
ecistem_640427139_640595270	640427139	640595270	66098		RoseRS_1662	NC_009523	
ecistem_640427139_640595271	640427139	640595271	66098		RoseRS_1663	NC_009523	
ecistem_640427139_640595272	640427139	640595272	66098		RoseRS_1664	NC_009523	
ecistem_640427139_640595273	640427139	640595273	66098		RoseRS_1665	NC_009523	
ecistem_640427139_640595274	640427139	640595274	66098		RoseRS_1666	NC_009523	
ecistem_640427139_640595275	640427139	640595275	66098	Forkhead associated domain (FHA); found in eukaryotic and prokaryotic proteins. Putative nuclear signalling domain. FHA domains may bind phosphothreonine, phosphoserine and sometimes phosphotyrosine. In eukaryotes, many FHA domain-containing proteins localize to the nucleus, where they participate in establishing or maintaining cell cycle checkpoints, DNA repair, or transcriptional regulation. Members of the FHA family include: Dun1, Rad53,  Cds1, Mek1, KAPP(kinase-associated protein phosphatase),and Ki-67 (a human nuclear protein related to cell proliferation).	RoseRS_1667	NC_009523	347
ecistem_640427139_640595276	640427139	640595276	66098	Predicted methyltransferase regulatory domain; Members of this family of domains are found in various prokaryotic methyltransferases, where they regulate the activity of the methyltransferase domain.	RoseRS_1668	NC_009523	536
ecistem_640427139_640595277	640427139	640595277	66098	FHA domain; The FHA (Forkhead-associated) domain is a phosphopeptide binding motif.	RoseRS_1669	NC_009523	1054
ecistem_640427139_640595278	640427139	640595278	66098	Uncharacterized membrane protein  [Function unknown]; Predicted membrane protein [Function unknown].	RoseRS_1670	NC_009523	1074
ecistem_640612202_640615313	640612202	640615313	66114	AAA+-type ATPase, SpoVK/Ycf46/Vps4 family [Cell wall/membrane/envelope biogenesis, Cell cycle control, cell division, chromosome partitioning, Signal transduction mechanisms]; ATPases of the AAA+ class [Posttranslational modification, protein turnover, chaperones].	ALPR1_12680	NZ_AAXU01000001	436
ecistem_640612202_640615314	640612202	640615314	66114	putative PEP-CTERM system TPR-repeat lipoprotein; This protein family occurs in strictly within a subset of Gram-negative bacterial species with the proposed PEP-CTERM/exosortase system, analogous to the LPXTG/sortase system common in Gram-positive bacteria. This protein occurs in a species if and only if a transmembrane histidine kinase (TIGR02916) and a DNA-binding response regulator (TIGR02915) also occur. The present of tetratricopeptide repeats (TPR) suggests protein-protein interaction, possibly for the regulation of PEP-CTERM protein expression, since many PEP-CTERM proteins in these genomes are preceded by a proposed DNA binding site for the response regulator.	ALPR1_12685	NZ_AAXU01000001	290
ecistem_640612202_640615315	640612202	640615315	66114	Domain of unknown function (DUF4157); This presumed domain is functionally uncharacterized. This domain family is found in bacteria, archaea and eukaryotes, and is approximately 80 amino acids in length. This domain contains an HEXXH motif that is characteristic of many families of metallopeptidases. However, no peptidase activity has been shown for this domain.	ALPR1_12690	NZ_AAXU01000001	1229
ecistem_640612202_640615316	640612202	640615316	66114	Zinc-dependent metalloprotease. This super-family of metalloproteases contains two major branches, the astacin-like proteases and the adamalysin/reprolysin-like proteases. Both branches have wide phylogenetic distribution, and contain sub-families, which are involved in vertebrate development and disease.	ALPR1_12695	NZ_AAXU01000001	499
ecistem_640612202_640615317	640612202	640615317	66114		ALPR1_12700	NZ_AAXU01000001	
ecistem_640612202_640615318	640612202	640615318	66114	Repeats in polycystic kidney disease 1 (PKD1) and other proteins; Polycystic kidney disease 1 protein contains 14 repeats, present elsewhere such as in microbial collagenases.	ALPR1_12705	NZ_AAXU01000001	1444
ecistem_640612202_640615319	640612202	640615319	66114		ALPR1_12710	NZ_AAXU01000001	
ecistem_640612202_640615320	640612202	640615320	66114		ALPR1_12715	NZ_AAXU01000001	
ecistem_640612202_640615321	640612202	640615321	66114		ALPR1_12720	NZ_AAXU01000001	
ecistem_640612202_640615322	640612202	640615322	66114		ALPR1_12725	NZ_AAXU01000001	
ecistem_640612202_640615323	640612202	640615323	66114		ALPR1_12730	NZ_AAXU01000001	
ecistem_640612202_640615324	640612202	640615324	66114		ALPR1_12735	NZ_AAXU01000001	
ecistem_640612202_640615325	640612202	640615325	66114		ALPR1_12740	NZ_AAXU01000001	
ecistem_640612202_640615326	640612202	640615326	66114		ALPR1_12745	NZ_AAXU01000001	
ecistem_640612202_640615327	640612202	640615327	66114		ALPR1_12750	NZ_AAXU01000001	
ecistem_640612202_640615328	640612202	640615328	66114		ALPR1_12755	NZ_AAXU01000001	
ecistem_640612202_640615329	640612202	640615329	66114		ALPR1_12760	NZ_AAXU01000001	285
ecistem_640612202_640615330	640612202	640615330	66114		ALPR1_12765	NZ_AAXU01000001	
