seqid	genome_id	scaffold	start	end
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_588	GCF_000007805.1	GCF_000007805.1_NC_004578.1	634443	634790
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_589	GCF_000007805.1	GCF_000007805.1_NC_004578.1	634787	635083
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_590	GCF_000007805.1	GCF_000007805.1_NC_004578.1	635214	637358
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_591	GCF_000007805.1	GCF_000007805.1_NC_004578.1	637355	639178
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_592	GCF_000007805.1	GCF_000007805.1_NC_004578.1	639269	640042
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_593	GCF_000007805.1	GCF_000007805.1_NC_004578.1	640284	640973
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_594	GCF_000007805.1	GCF_000007805.1_NC_004578.1	640966	641199
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_595	GCF_000007805.1	GCF_000007805.1_NC_004578.1	641322	642014
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_596	GCF_000007805.1	GCF_000007805.1_NC_004578.1	642156	642632
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_597	GCF_000007805.1	GCF_000007805.1_NC_004578.1	642849	643322
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_598	GCF_000007805.1	GCF_000007805.1_NC_004578.1	644311	645321
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_599	GCF_000007805.1	GCF_000007805.1_NC_004578.1	645345	647486
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_600	GCF_000007805.1	GCF_000007805.1_NC_004578.1	647588	648244
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_601	GCF_000007805.1	GCF_000007805.1_NC_004578.1	648896	649705
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_602	GCF_000007805.1	GCF_000007805.1_NC_004578.1	649880	650980
tailgene_GCF_000007805.1_GCF_000007805.1_NC_004578.1_603	GCF_000007805.1	GCF_000007805.1_NC_004578.1	651383	651982
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_670	GCF_000012205.1	GCF_000012205.1_NC_005773.3	767122	768603
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_671	GCF_000012205.1	GCF_000012205.1_NC_005773.3	768944	770866
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_672	GCF_000012205.1	GCF_000012205.1_NC_005773.3	770972	771214
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_673	GCF_000012205.1	GCF_000012205.1_NC_005773.3	771336	771584
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_674	GCF_000012205.1	GCF_000012205.1_NC_005773.3	771739	772398
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_675	GCF_000012205.1	GCF_000012205.1_NC_005773.3	772540	772983
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_676	GCF_000012205.1	GCF_000012205.1_NC_005773.3	773256	773450
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_677	GCF_000012205.1	GCF_000012205.1_NC_005773.3	773453	774625
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_678	GCF_000012205.1	GCF_000012205.1_NC_005773.3	774748	775137
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_679	GCF_000012205.1	GCF_000012205.1_NC_005773.3	775118	775456
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_680	GCF_000012205.1	GCF_000012205.1_NC_005773.3	775503	775847
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_681	GCF_000012205.1	GCF_000012205.1_NC_005773.3	775908	776252
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_682	GCF_000012205.1	GCF_000012205.1_NC_005773.3	776249	776545
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_683	GCF_000012205.1	GCF_000012205.1_NC_005773.3	776676	777191
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_684	GCF_000012205.1	GCF_000012205.1_NC_005773.3	777152	778813
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_685	GCF_000012205.1	GCF_000012205.1_NC_005773.3	778810	780195
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_686	GCF_000012205.1	GCF_000012205.1_NC_005773.3	780199	781326
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_687	GCF_000012205.1	GCF_000012205.1_NC_005773.3	781323	781418
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_688	GCF_000012205.1	GCF_000012205.1_NC_005773.3	781547	782092
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_689	GCF_000012205.1	GCF_000012205.1_NC_005773.3	782089	782598
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_690	GCF_000012205.1	GCF_000012205.1_NC_005773.3	783191	784366
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_691	GCF_000012205.1	GCF_000012205.1_NC_005773.3	784366	784668
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_692	GCF_000012205.1	GCF_000012205.1_NC_005773.3	784927	785559
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_693	GCF_000012205.1	GCF_000012205.1_NC_005773.3	785689	787278
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_694	GCF_000012205.1	GCF_000012205.1_NC_005773.3	787281	788396
tailgene_GCF_000012205.1_GCF_000012205.1_NC_005773.3_695	GCF_000012205.1	GCF_000012205.1_NC_005773.3	788757	789356
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4669	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5443049	5443648
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4670	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5444061	5444573
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4671	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5444570	5445115
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4672	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5445230	5445796
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4673	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5445804	5447264
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4674	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5447275	5447874
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4675	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5447862	5448902
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4676	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5448892	5449290
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4677	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5449287	5449799
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4678	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5449796	5450923
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4679	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5450927	5452339
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4680	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5452336	5454495
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4681	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5454520	5454615
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4682	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5454626	5454922
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4683	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5454919	5455266
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4684	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5455327	5456823
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4685	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5456842	5457030
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4686	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5457027	5457617
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4687	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5457663	5458001
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4688	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5457982	5458371
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4689	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5458494	5459666
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4690	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5459678	5459863
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4691	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5460136	5460579
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4692	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5460721	5461380
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4693	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5461535	5461783
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4694	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5461905	5462147
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4695	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5462253	5464175
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4696	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5465113	5465412
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4697	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5465409	5466254
tailgene_GCF_000012245.1_GCF_000012245.1_NC_007005.1_4698	GCF_000012245.1	GCF_000012245.1_NC_007005.1	5466494	5467975
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4733	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5276696	5277295
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4734	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5277398	5277691
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4735	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5277691	5278200
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4736	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5278197	5278349
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4737	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5278422	5278742
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4738	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5278849	5279907
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4739	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5280224	5280790
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4740	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5280798	5282258
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4741	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5282269	5282868
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4742	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5282856	5283896
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4743	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5283886	5284284
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4744	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5284281	5284793
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4745	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5284790	5285899
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4746	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5285903	5287321
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4747	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5287318	5289477
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4748	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5289502	5289597
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4749	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5289608	5289904
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4750	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5289901	5290248
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4751	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5290310	5291806
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4752	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5291825	5292013
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4753	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5292010	5292600
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4754	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5292646	5292987
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4755	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5292965	5293354
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4756	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5293673	5294110
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4757	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5294222	5294911
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4758	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5295063	5295311
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4759	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5295433	5295675
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4760	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5295781	5297703
tailgene_GCF_000145845.2_GCF_000145845.2_NZ_CP047260.1_4761	GCF_000145845.2	GCF_000145845.2_NZ_CP047260.1	5297889	5299370
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3771	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4432086	4432685
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3772	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4433098	4433610
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3773	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4433607	4434152
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3774	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4434264	4434809
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3775	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4434820	4436352
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3776	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4436363	4436962
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3777	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4436950	4437990
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3778	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4437980	4438378
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3779	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4438375	4438887
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3780	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4438884	4440011
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3781	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4440015	4441439
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3782	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4441436	4443595
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3783	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4443620	4443715
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3784	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4443726	4444022
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3785	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4444019	4444366
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3786	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4444427	4445923
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3787	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4445942	4446130
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3788	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4446127	4446717
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3789	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4446764	4447102
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3790	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4447083	4447472
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3791	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4447832	4448275
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3792	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4448387	4449076
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3793	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4449229	4449477
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3794	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4449599	4449841
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3795	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4449947	4451869
tailgene_GCF_000145905.2_GCF_000145905.2_NZ_AEAN02000001.1_3796	GCF_000145905.2	GCF_000145905.2_NZ_AEAN02000001.1	4451941	4453422
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_394	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	448216	449697
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_395	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	450053	451975
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_396	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	452081	452323
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_397	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	452445	452693
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_398	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	452848	453507
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_399	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	453649	454092
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_400	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	454365	454559
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_401	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	454562	455734
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_402	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	455857	456246
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_403	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	456227	456565
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_404	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	456611	457201
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_405	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	457198	457386
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_406	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	457405	458901
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_407	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	458962	459309
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_408	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	459306	459602
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_409	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	459733	461877
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_410	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	461874	463298
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_411	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	463302	464429
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_412	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	464426	464938
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_413	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	464935	465333
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_414	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	465323	466363
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_415	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	466351	466950
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_416	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	466961	468421
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_417	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	468429	468995
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_418	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	469244	470302
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_419	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	470400	470945
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_420	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	470942	471451
tailgene_GCF_000146005.2_GCF_000146005.2_NZ_CP031225.1_421	GCF_000146005.2	GCF_000146005.2_NZ_CP031225.1	471861	472460
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4365	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4930931	4931305
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4366	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4931302	4931625
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4367	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4931676	4932098
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4368	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4932095	4932796
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4369	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4932793	4933953
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4370	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4933950	4934150
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4371	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4934477	4935544
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4372	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4935541	4935933
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4373	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4935926	4936579
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4374	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4936623	4937804
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4375	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4938398	4938907
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4376	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4938904	4939449
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4377	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4939557	4940615
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4378	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4940803	4940907
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4379	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4940867	4941433
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4380	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4941441	4942901
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4381	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4942912	4943511
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4382	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4943499	4944539
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4383	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4944529	4944927
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4384	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4944924	4945436
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4385	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4945433	4946560
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4386	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4946564	4948021
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4387	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4948018	4950177
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4388	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4950308	4950604
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4389	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4950601	4950948
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4390	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4951010	4952506
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4391	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4952525	4952713
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4392	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4952710	4953300
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4393	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4953345	4953683
tailgene_GCF_000156995.2_GCF_000156995.2_NZ_CP046035.1_4394	GCF_000156995.2	GCF_000156995.2_NZ_CP046035.1	4953664	4954053
